SEMANA,ESTADO_SIGLA,MUNICIPIO,PRODUTO,preco_medio,preco_min,preco_max,n_postos
2021-12-20,PA,ALENQUER,GASOLINA ADITIVADA,7.263000000000001,7.23,7.299,3
2021-12-27,PA,ALENQUER,GASOLINA ADITIVADA,7.23475,7.15,7.299,4
2022-01-03,PA,ALENQUER,GASOLINA ADITIVADA,7.2325,7.15,7.29,4
2022-01-10,PA,ALENQUER,GASOLINA ADITIVADA,7.255,7.15,7.35,4
2022-01-17,PA,ALENQUER,GASOLINA ADITIVADA,7.3175,7.15,7.42,4
2022-01-24,PA,ALENQUER,GASOLINA ADITIVADA,7.3175,7.15,7.42,4
2022-01-31,PA,ALENQUER,GASOLINA ADITIVADA,7.316666666666666,7.25,7.35,3
2022-02-07,PA,ALENQUER,GASOLINA ADITIVADA,7.385,7.35,7.42,2
2022-02-14,PA,ALENQUER,GASOLINA ADITIVADA,7.342499999999999,7.25,7.42,4
2022-02-21,PA,ALENQUER,GASOLINA ADITIVADA,7.342499999999999,7.25,7.42,4
2022-02-28,PA,ALENQUER,GASOLINA ADITIVADA,7.342499999999999,7.25,7.42,4
2022-03-07,PA,ALENQUER,GASOLINA ADITIVADA,7.342499999999999,7.25,7.42,4
2022-03-14,PA,ALENQUER,GASOLINA ADITIVADA,7.82,7.59,7.95,3
2022-03-21,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-03-28,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-04-04,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-04-11,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-04-18,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-04-25,PA,ALENQUER,GASOLINA ADITIVADA,7.8525,7.59,8.02,4
2022-05-02,PA,ALENQUER,GASOLINA ADITIVADA,7.8825,7.59,8.09,4
2022-05-09,PA,ALENQUER,GASOLINA ADITIVADA,7.9350000000000005,7.69,8.1,4
2022-05-16,PA,ALENQUER,GASOLINA ADITIVADA,7.9350000000000005,7.69,8.1,4
2022-05-23,PA,ALENQUER,GASOLINA ADITIVADA,7.91,7.69,8.0,4
2022-05-30,PA,ALENQUER,GASOLINA ADITIVADA,7.91,7.69,8.0,4
2022-06-06,PA,ALENQUER,GASOLINA ADITIVADA,7.91,7.69,8.0,4
2022-06-13,PA,ALENQUER,GASOLINA ADITIVADA,7.9350000000000005,7.69,8.1,4
2022-06-20,PA,ALENQUER,GASOLINA ADITIVADA,8.195,7.99,8.32,4
2022-06-27,PA,ALENQUER,GASOLINA ADITIVADA,8.195,7.99,8.32,4
2022-07-04,PA,ALENQUER,GASOLINA ADITIVADA,7.5775,7.47,7.77,4
2022-07-11,PA,ALENQUER,GASOLINA ADITIVADA,7.25,7.0,7.43,4
2022-07-18,PA,ALENQUER,GASOLINA ADITIVADA,6.955,6.7,7.13,4
2022-07-25,PA,ALENQUER,GASOLINA ADITIVADA,6.28,6.28,6.28,1
2022-08-01,PA,ALENQUER,GASOLINA ADITIVADA,6.2524999999999995,5.99,6.39,4
2022-08-08,PA,ALENQUER,GASOLINA ADITIVADA,6.135,5.99,6.26,4
2022-08-15,PA,ALENQUER,GASOLINA ADITIVADA,6.14,6.14,6.14,1
2022-08-22,PA,ALENQUER,GASOLINA ADITIVADA,6.06,5.99,6.19,3
2022-08-29,PA,ALENQUER,GASOLINA ADITIVADA,6.0425,5.99,6.19,4
2022-09-05,PA,ALENQUER,GASOLINA ADITIVADA,5.7425,5.5,5.87,4
2022-09-12,PA,ALENQUER,GASOLINA ADITIVADA,5.7425,5.5,5.87,4
2022-12-12,PA,ALENQUER,GASOLINA ADITIVADA,5.79,5.79,5.79,1
2023-05-01,PA,ALENQUER,GASOLINA ADITIVADA,6.33,6.33,6.33,1
2023-05-08,PA,ALENQUER,GASOLINA ADITIVADA,6.226666666666667,6.1,6.33,3
2023-05-15,PA,ALENQUER,GASOLINA ADITIVADA,6.226666666666667,6.1,6.33,3
2023-05-22,PA,ALENQUER,GASOLINA ADITIVADA,6.145,6.1,6.19,2
2023-05-29,PA,ALENQUER,GASOLINA ADITIVADA,6.0633333333333335,5.9,6.19,3
2023-06-12,PA,ALENQUER,GASOLINA ADITIVADA,5.916666666666667,5.75,6.1,3
2023-06-19,PA,ALENQUER,GASOLINA ADITIVADA,5.916666666666667,5.75,6.1,3
2023-06-26,PA,ALENQUER,GASOLINA ADITIVADA,5.916666666666667,5.75,6.1,3
2023-07-03,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-07-10,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-07-17,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-07-24,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-07-31,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-08-07,PA,ALENQUER,GASOLINA ADITIVADA,6.336666666666666,6.25,6.39,3
2023-08-14,PA,ALENQUER,GASOLINA ADITIVADA,6.46,6.25,6.76,3
2023-08-21,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-08-28,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-09-04,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-09-11,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-09-18,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-09-25,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-10-02,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-10-09,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-10-16,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-10-23,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-10-30,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-11-06,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-11-13,PA,ALENQUER,GASOLINA ADITIVADA,6.75,6.7,6.79,3
2023-11-20,PA,ALENQUER,GASOLINA ADITIVADA,6.68,6.49,6.79,3
2023-11-27,PA,ALENQUER,GASOLINA ADITIVADA,6.746666666666667,6.49,6.99,3
2023-12-04,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2023-12-11,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2023-12-18,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2023-12-25,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-01-01,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-01-08,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-01-15,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-01-22,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-01-29,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-02-05,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-02-12,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-02-19,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-02-26,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-03-11,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-03-18,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-03-25,PA,ALENQUER,GASOLINA ADITIVADA,6.555,6.49,6.62,2
2024-04-01,PA,ALENQUER,GASOLINA ADITIVADA,6.555,6.49,6.62,2
2024-04-08,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-04-15,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-04-22,PA,ALENQUER,GASOLINA ADITIVADA,6.555,6.49,6.62,2
2024-04-29,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-05-06,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-05-13,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-05-20,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-05-27,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-06-03,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-06-10,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-06-17,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2024-06-24,PA,ALENQUER,GASOLINA ADITIVADA,6.536666666666666,6.49,6.62,3
2025-01-20,PA,ALENQUER,GASOLINA ADITIVADA,6.863333333333333,6.69,6.95,3
2025-01-27,PA,ALENQUER,GASOLINA ADITIVADA,6.82,6.69,6.95,2
2025-02-03,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-02-10,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-02-17,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-02-24,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-03-03,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-03-10,PA,ALENQUER,GASOLINA ADITIVADA,6.989999999999999,6.69,7.14,3
2025-03-17,PA,ALENQUER,GASOLINA ADITIVADA,7.0075,6.69,7.14,4
2025-03-24,PA,ALENQUER,GASOLINA ADITIVADA,7.0275,6.69,7.14,4
2025-03-31,PA,ALENQUER,GASOLINA ADITIVADA,6.976666666666667,6.69,7.14,3
2025-04-07,PA,ALENQUER,GASOLINA ADITIVADA,7.14,7.14,7.14,3
2025-04-14,PA,ALENQUER,GASOLINA ADITIVADA,7.03,6.89,7.1,3
2025-04-21,PA,ALENQUER,GASOLINA ADITIVADA,7.0675,6.89,7.14,4
2025-04-28,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-05-05,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-05-12,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-05-19,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-05-26,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-06-02,PA,ALENQUER,GASOLINA ADITIVADA,7.056666666666666,6.89,7.14,3
2025-06-09,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-06-16,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-06-23,PA,ALENQUER,GASOLINA ADITIVADA,7.0775,6.89,7.14,4
2025-06-30,PA,ALENQUER,GASOLINA ADITIVADA,7.056666666666666,6.89,7.14,3
2025-09-29,PA,ALENQUER,GASOLINA ADITIVADA,7.09,6.99,7.14,3
2025-10-06,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-10-13,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-10-20,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-10-27,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-11-03,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-11-10,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-11-17,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-12-01,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-12-08,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2025-12-15,PA,ALENQUER,GASOLINA ADITIVADA,7.09,6.99,7.14,3
2026-01-26,PA,ALENQUER,GASOLINA ADITIVADA,7.04,6.89,7.14,4
2026-02-16,PA,ALENQUER,GASOLINA ADITIVADA,7.056666666666666,6.89,7.14,3
2026-02-23,PA,ALENQUER,GASOLINA ADITIVADA,6.9399999999999995,6.89,6.99,2
2026-03-02,PA,ALENQUER,GASOLINA ADITIVADA,7.13,6.89,7.37,2
2026-03-09,PA,ALENQUER,GASOLINA ADITIVADA,7.34,6.89,7.55,4
2026-03-23,PA,ALENQUER,GASOLINA ADITIVADA,7.297499999999999,6.89,7.55,4
2026-03-30,PA,ALENQUER,GASOLINA ADITIVADA,7.355,6.89,7.58,4
2026-04-06,PA,ALENQUER,GASOLINA ADITIVADA,7.6125,6.89,7.99,4
2026-04-13,PA,ALENQUER,GASOLINA ADITIVADA,7.4399999999999995,6.89,7.99,4
2026-04-20,PA,ALENQUER,GASOLINA ADITIVADA,7.1875,6.89,7.49,4
2026-06-15,PA,ALENQUER,GASOLINA ADITIVADA,7.16,6.89,7.3,3
2026-06-22,PA,ALENQUER,GASOLINA ADITIVADA,7.09,6.89,7.29,2
2026-08-10,PA,ALENQUER,GASOLINA ADITIVADA,7.16,6.89,7.3,3
2026-08-17,PA,ALENQUER,GASOLINA ADITIVADA,7.16,6.89,7.3,3
2026-08-24,PA,ALENQUER,GASOLINA ADITIVADA,7.095,6.89,7.3,2
2026-08-31,PA,ALENQUER,GASOLINA ADITIVADA,7.16,6.89,7.3,3
2019-12-30,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-01-06,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-01-13,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-01-20,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-01-27,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-02-03,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-02-10,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-02-17,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-02-24,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-03-02,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-03-09,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-03-16,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-03-23,PA,ALENQUER,GLP,77.66666666666667,75.0,80.0,3
2020-03-30,PA,ALENQUER,GLP,79.33333333333333,75.0,85.0,3
2020-04-06,PA,ALENQUER,GLP,79.33333333333333,75.0,85.0,3
2020-04-13,PA,ALENQUER,GLP,81.66666666666667,75.0,85.0,3
2020-04-20,PA,ALENQUER,GLP,81.66666666666667,75.0,85.0,3
2020-04-27,PA,ALENQUER,GLP,81.66666666666667,75.0,85.0,3
2020-05-04,PA,ALENQUER,GLP,81.66666666666667,75.0,85.0,3
2020-05-11,PA,ALENQUER,GLP,81.66666666666667,75.0,85.0,3
2020-05-18,PA,ALENQUER,GLP,80.0,75.0,85.0,3
2020-05-25,PA,ALENQUER,GLP,80.0,75.0,85.0,3
2020-06-01,PA,ALENQUER,GLP,80.0,75.0,85.0,3
2020-06-08,PA,ALENQUER,GLP,80.0,75.0,85.0,3
2020-06-15,PA,ALENQUER,GLP,77.5,75.0,80.0,2
2020-06-22,PA,ALENQUER,GLP,77.5,75.0,80.0,2
2020-06-29,PA,ALENQUER,GLP,78.33333333333333,75.0,80.0,3
2020-07-06,PA,ALENQUER,GLP,78.33333333333333,75.0,80.0,3
2020-07-13,PA,ALENQUER,GLP,78.33333333333333,75.0,80.0,3
2020-07-20,PA,ALENQUER,GLP,78.33333333333333,75.0,80.0,3
2020-07-27,PA,ALENQUER,GLP,80.0,70.0,90.0,4
2020-08-03,PA,ALENQUER,GLP,80.0,70.0,90.0,4
2020-08-10,PA,ALENQUER,GLP,83.33333333333333,80.0,90.0,3
2020-08-17,PA,ALENQUER,GLP,83.33333333333333,80.0,90.0,3
2021-02-08,PA,ALENQUER,GLP,87.5,85.0,95.0,4
2021-02-15,PA,ALENQUER,GLP,87.5,85.0,90.0,4
2021-02-22,PA,ALENQUER,GLP,85.0,85.0,85.0,4
2021-03-01,PA,ALENQUER,GLP,90.0,85.0,95.0,3
2021-03-08,PA,ALENQUER,GLP,90.0,85.0,95.0,4
2021-03-15,PA,ALENQUER,GLP,90.0,85.0,95.0,4
2021-03-22,PA,ALENQUER,GLP,90.0,85.0,95.0,4
2021-03-29,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-04-05,PA,ALENQUER,GLP,95.0,95.0,95.0,3
2021-04-12,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-04-19,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-04-26,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-05-03,PA,ALENQUER,GLP,92.5,85.0,95.0,4
2021-05-10,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-05-17,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-05-24,PA,ALENQUER,GLP,93.25,88.0,95.0,4
2021-05-31,PA,ALENQUER,GLP,93.25,88.0,95.0,4
2021-06-07,PA,ALENQUER,GLP,93.25,88.0,95.0,4
2021-06-14,PA,ALENQUER,GLP,87.4975,84.99,95.0,4
2021-06-21,PA,ALENQUER,GLP,91.25,85.0,95.0,4
2021-06-28,PA,ALENQUER,GLP,92.5,90.0,95.0,4
2021-07-05,PA,ALENQUER,GLP,93.33333333333333,90.0,95.0,3
2021-07-12,PA,ALENQUER,GLP,90.0,90.0,90.0,3
2021-07-19,PA,ALENQUER,GLP,91.25,85.0,95.0,4
2021-07-26,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-08-02,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-08-09,PA,ALENQUER,GLP,90.0,85.0,95.0,4
2021-08-16,PA,ALENQUER,GLP,91.25,85.0,95.0,4
2021-08-23,PA,ALENQUER,GLP,91.25,85.0,95.0,4
2021-08-30,PA,ALENQUER,GLP,93.75,90.0,95.0,4
2021-09-06,PA,ALENQUER,GLP,93.75,90.0,95.0,4
2021-09-13,PA,ALENQUER,GLP,93.75,90.0,95.0,4
2021-09-20,PA,ALENQUER,GLP,93.75,90.0,95.0,4
2021-09-27,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-10-04,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-10-11,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-10-18,PA,ALENQUER,GLP,95.0,95.0,95.0,4
2021-10-25,PA,ALENQUER,GLP,97.4975,95.0,100.0,4
2021-11-01,PA,ALENQUER,GLP,99.9975,95.0,105.0,4
2021-11-08,PA,ALENQUER,GLP,101.2475,95.0,105.0,4
2021-11-15,PA,ALENQUER,GLP,101.2475,99.99,105.0,4
2021-11-22,PA,ALENQUER,GLP,101.2475,95.0,105.0,4
2021-11-29,PA,ALENQUER,GLP,103.7475,99.99,105.0,4
2021-12-06,PA,ALENQUER,GLP,103.7475,99.99,105.0,4
2021-12-13,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2021-12-20,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2021-12-27,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-01-03,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-01-10,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-01-17,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-01-24,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-01-31,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-02-07,PA,ALENQUER,GLP,105.0,105.0,105.0,3
2022-02-14,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-02-21,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-02-28,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-03-07,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-03-14,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2022-03-21,PA,ALENQUER,GLP,111.25,105.0,115.0,4
2022-03-28,PA,ALENQUER,GLP,113.33333333333333,110.0,115.0,3
2022-04-04,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-04-11,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-04-18,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-04-25,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-05-02,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-05-09,PA,ALENQUER,GLP,115.0,115.0,115.0,4
2022-05-16,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-05-23,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-05-30,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-06-06,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-06-13,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-06-20,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-06-27,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-07-04,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-07-11,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-07-18,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-08-01,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-08-08,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-08-22,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-08-29,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-09-05,PA,ALENQUER,GLP,115.0,110.0,120.0,4
2022-09-12,PA,ALENQUER,GLP,113.75,110.0,115.0,4
2022-12-12,PA,ALENQUER,GLP,118.0,118.0,118.0,1
2023-05-01,PA,ALENQUER,GLP,115.0,115.0,115.0,1
2023-05-08,PA,ALENQUER,GLP,114.16666666666667,110.0,120.0,6
2023-05-15,PA,ALENQUER,GLP,109.16666666666667,90.0,115.0,6
2023-05-22,PA,ALENQUER,GLP,113.0,110.0,115.0,5
2023-05-29,PA,ALENQUER,GLP,111.0,110.0,115.0,5
2023-06-05,PA,ALENQUER,GLP,115.0,115.0,115.0,1
2023-06-12,PA,ALENQUER,GLP,108.75,105.0,110.0,4
2023-06-19,PA,ALENQUER,GLP,108.0,105.0,110.0,5
2023-06-26,PA,ALENQUER,GLP,107.5,105.0,110.0,2
2023-07-03,PA,ALENQUER,GLP,108.0,105.0,110.0,5
2023-07-10,PA,ALENQUER,GLP,109.0,105.0,110.0,5
2023-07-17,PA,ALENQUER,GLP,109.0,105.0,110.0,5
2023-07-24,PA,ALENQUER,GLP,107.4,102.0,110.0,5
2023-07-31,PA,ALENQUER,GLP,107.4,102.0,110.0,5
2023-08-07,PA,ALENQUER,GLP,107.4,102.0,110.0,5
2023-08-14,PA,ALENQUER,GLP,107.4,102.0,110.0,5
2023-08-21,PA,ALENQUER,GLP,107.0,100.0,110.0,5
2023-08-28,PA,ALENQUER,GLP,105.0,100.0,110.0,5
2023-09-04,PA,ALENQUER,GLP,104.0,100.0,105.0,5
2023-09-11,PA,ALENQUER,GLP,104.0,100.0,105.0,5
2023-09-18,PA,ALENQUER,GLP,104.0,100.0,105.0,5
2023-09-25,PA,ALENQUER,GLP,104.0,100.0,105.0,5
2023-10-02,PA,ALENQUER,GLP,104.4,102.0,105.0,5
2023-10-09,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-10-16,PA,ALENQUER,GLP,105.8,104.0,110.0,5
2023-10-23,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-10-30,PA,ALENQUER,GLP,104.4,102.0,105.0,5
2023-11-06,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2023-11-13,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-11-20,PA,ALENQUER,GLP,105.0,105.0,105.0,4
2023-11-27,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-12-04,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-12-11,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-12-18,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2023-12-25,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-01-01,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-01-08,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-01-15,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-01-22,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-01-29,PA,ALENQUER,GLP,104.8,104.0,105.0,5
2024-02-05,PA,ALENQUER,GLP,105.6,105.0,108.0,5
2024-02-12,PA,ALENQUER,GLP,108.6,105.0,110.0,5
2024-02-19,PA,ALENQUER,GLP,109.5,108.0,110.0,4
2024-02-26,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-03-04,PA,ALENQUER,GLP,108.0,108.0,108.0,1
2024-03-11,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-03-18,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-03-25,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-04-01,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-04-08,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-04-15,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-04-22,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-04-29,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-05-06,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-05-13,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-05-20,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-05-27,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-06-03,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-06-10,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-06-17,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2024-06-24,PA,ALENQUER,GLP,109.6,108.0,110.0,5
2025-02-03,PA,ALENQUER,GLP,114.0,113.0,115.0,2
2025-02-10,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-02-17,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-02-24,PA,ALENQUER,GLP,113.66666666666667,113.0,115.0,3
2025-03-03,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-03-10,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-03-17,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-03-24,PA,ALENQUER,GLP,114.5,113.0,115.0,4
2025-03-31,PA,ALENQUER,GLP,114.5,113.0,115.0,4
2025-04-07,PA,ALENQUER,GLP,114.33333333333333,113.0,115.0,3
2025-04-14,PA,ALENQUER,GLP,114.5,113.0,115.0,4
2025-04-21,PA,ALENQUER,GLP,114.0,113.0,115.0,2
2025-04-28,PA,ALENQUER,GLP,114.5,113.0,115.0,4
2025-05-05,PA,ALENQUER,GLP,114.5,113.0,115.0,4
